id,price,room_type,accommodates,bedrooms,beds,bathrooms,shared_bath,dist_center_km,neighbourhood,property_type,superhost,host_tenure_yrs,host_n_listings,n_reviews_ltm,is_new,minimum_nights,has_pool,has_hot_tub,has_ac,has_free_parking,has_gym,has_washer,has_ev_charger,has_workspace,pets_allowed,self_checkin
1453783278111660427,474,Entire home/apt,11,5,8,2.5,0,12.31923504752021,Other,House,1,0.8333333333333334,1,13,0,2,1,0,1,1,0,1,0,1,0,0
1434168678118900565,149,Entire home/apt,5,2,3,2,0,2.2836965814138552,78705,Apartment/Condo,1,1,1,35,0,2,0,0,1,1,0,0,0,0,0,1
23206578,142.65,Entire home/apt,2,1,1,1,0,2.606512392376776,78704,Apartment/Condo,1,14.25,1,6,0,6,1,1,1,1,0,1,0,1,1,1
13913337,264,Entire home/apt,6,2,2,2,0,26.14592474352358,78734,House,0,10.25,17,0,0,2,1,0,1,1,0,1,0,1,0,0
729637652729633909,325,Entire home/apt,14,4,7,4,0,5.765279648166513,78741,House,0,3.6666666666666665,1,27,0,2,0,0,1,1,0,1,0,1,1,0
1616211851376194545,185,Entire home/apt,4,1,2,1,0,1.9445872204499692,78705,Apartment/Condo,1,0.3333333333333333,2,15,0,1,0,0,1,1,1,1,0,1,1,1
45468117,96,Entire home/apt,5,1,3,1,0,5.278708373725001,78704,Apartment/Condo,0,8.666666666666666,53,18,0,1,1,0,1,1,0,1,0,1,1,1
871598253766961335,249,Private room,2,1,1,1,0,0.6465404865493488,78701,Hotel-like,0,3.25,92,3,0,1,1,0,1,0,1,0,0,1,1,1
27673991,147.20999999999998,Entire home/apt,2,1,1,1,0,2.421633319092157,78702,House,1,7.833333333333333,1,48,0,1,0,0,1,1,1,1,0,1,0,1
1253672588065113892,350,Entire home/apt,2,1,2,1,0,2.031239973204237,78701,Apartment/Condo,0,10.916666666666666,40,14,0,1,1,0,1,0,1,1,1,1,0,0
5567132,457,Entire home/apt,5,1,2,1,0,4.120792560121163,78751,Apartment/Condo,0,3.3333333333333335,1,0,1,1,0,0,1,1,0,1,0,0,0,0
1542072780806959230,362.5,Entire home/apt,10,4,4,2.5,0,8.740590732888801,78745,House,0,0.4166666666666667,1,7,0,2,0,0,1,1,0,1,0,1,1,0
342039,228.23999999999998,Entire home/apt,2,1,1,1,0,2.710112735464967,78702,Guesthouse/Guest suite,1,14.333333333333334,3,26,0,1,0,0,1,1,0,1,0,0,0,0
919680873877915188,568.5,Entire home/apt,6,2,3,2,0,1.6834632915772882,78703,Apartment/Condo,1,5.666666666666667,2,0,0,2,1,0,1,0,0,1,0,1,0,0
1121916290926807726,201,Entire home/apt,6,2,3,2,0,6.381539651600557,78741,Apartment/Condo,1,2,1,16,0,1,1,0,1,0,1,1,1,1,0,1
1083496194878753670,145,Entire home/apt,4,1,2,1,0,5.062792733132834,78751,Apartment/Condo,0,4,38,17,0,1,1,0,1,1,0,1,0,1,1,1
1552889189454155350,208,Entire home/apt,4,2,2,2,0,15.349061541844698,78753,Apartment/Condo,1,1.3333333333333333,25,3,0,2,1,0,1,1,1,1,0,1,0,1
660299192192226419,160,Entire home/apt,2,1,1,1,0,6.099649029132773,Other,House,1,3.9166666666666665,1,64,0,1,0,0,1,1,0,1,0,0,0,1
1370488030024477602,380.5,Entire home/apt,6,2,3,2,0,0.8485018061765534,78701,Apartment/Condo,0,1.5,2,2,0,2,1,0,1,0,0,1,0,0,0,1
1511136861356494690,579,Entire home/apt,12,5,5,4,0,1.6167084071765896,78702,House,0,5.166666666666667,23,8,0,1,0,0,1,1,0,1,0,1,0,0
20537657,408.90999999999997,Entire home/apt,4,2,2,1,0,3.505262205987108,78702,House,0,8.833333333333334,1,0,0,2,0,0,1,1,0,1,0,0,1,0
944195529411134199,126,Entire home/apt,2,1,1,1,0,2.4225228982532054,78702,Guesthouse/Guest suite,1,12.833333333333334,4,16,0,2,0,0,1,1,0,0,0,1,0,1
889838074137427349,267,Entire home/apt,4,1,2,1,0,0.7063871609106044,78701,House,0,4.25,37,1,0,1,0,0,1,1,0,0,0,1,0,1
1495043819433098409,264.33,Entire home/apt,8,3,4,2,0,14.725537571649541,78724,House,1,8.333333333333334,3,1,0,3,0,0,1,1,0,1,0,0,0,1
1670371763792375151,639.22,Entire home/apt,16,5,12,5.5,0,7.37076372664842,78746,House,0,7.083333333333333,1,5,0,1,1,1,1,1,0,1,0,1,0,0
1394528096635467797,125.53,Entire home/apt,4,1,2,1,0,2.5941719388784,78704,Apartment/Condo,1,3.5,3,23,0,2,1,0,1,1,0,1,0,0,1,1
1028154668228063104,114.5,Entire home/apt,3,1,2,1,0,2.8679043717638097,78702,Unique/other,1,10.666666666666666,9,30,0,2,0,0,1,1,0,0,0,1,0,1
18613534,149.5,Entire home/apt,4,1,1,1,0,2.7999355217156605,78702,House,0,8.916666666666666,1,0,0,2,0,0,1,1,0,1,0,1,0,1
37125884,195.5,Entire home/apt,2,1,1,1,0,1.7634024680807256,78702,Guesthouse/Guest suite,1,6.916666666666667,2,28,0,2,1,0,1,1,0,1,0,0,0,1
1083490326334784798,145,Entire home/apt,4,1,2,1,0,5.137104271040154,78751,Apartment/Condo,0,4,38,13,0,1,1,0,1,1,0,1,0,1,1,1
1024856229691383829,1067,Entire home/apt,10,4,7,3,0,20.008141062133188,78734,House,1,4.5,14,18,0,1,0,0,1,1,0,1,0,1,0,1
600077114968888600,369,Entire home/apt,4,1,2,1,0,2.0349013485844387,78701,Apartment/Condo,1,4.666666666666667,47,18,0,1,1,0,1,0,1,1,1,1,0,0
50734385,136.94,Entire home/apt,6,3,3,2,0,13.950890143517555,78758,House,0,5.583333333333333,6,17,0,2,0,0,1,1,0,1,0,1,1,1
1218196344692893722,226,Entire home/apt,6,3,3,2,0,9.209409538738381,78745,House,0,1.25,1,11,0,2,0,0,1,1,0,0,0,1,1,1
1251565400086194662,286,Entire home/apt,6,2,2,2,0,17.087355179851144,Other,Apartment/Condo,0,1.75,1,3,0,1,0,0,1,1,0,1,0,0,1,1
592610914466433004,437.67,Entire home/apt,8,4,4,2,0,4.0694881206033955,78741,House,1,4.166666666666667,1,12,0,3,0,0,1,1,0,1,0,1,0,1
1413036178714477069,120,Entire home/apt,3,1,1,1,0,3.8760529988890338,78741,Apartment/Condo,1,1,8,50,0,1,1,0,1,1,0,0,0,1,0,1
36795547,166.73,Entire home/apt,6,2,3,2,0,4.828660514567521,78741,Apartment/Condo,0,9.333333333333334,2,18,0,1,1,0,1,1,0,0,0,1,0,1
1345938389052960377,628,Entire home/apt,8,4,4,2.5,0,10.058958269810896,78746,House,0,1.25,1,14,0,2,0,0,1,1,1,1,0,1,1,1
1554433177969582748,160,Entire home/apt,2,1,1,1,0,10.262986694394163,78724,Unique/other,1,14.166666666666666,9,10,0,2,1,1,1,1,1,1,0,0,0,1
910841842049872479,196.5,Entire home/apt,2,1,1,1,0,16.47690222370289,Other,Guesthouse/Guest suite,1,5.666666666666667,1,24,0,2,0,0,1,1,0,0,0,1,0,1
1249672976542333493,157.48000000000002,Entire home/apt,6,2,3,1,0,5.334486875090809,78741,Unique/other,0,1.75,2,30,0,1,0,0,1,1,0,1,0,0,0,1
14304274,414.33,Entire home/apt,7,3,4,2.5,0,4.946529691763392,78746,House,1,9.833333333333334,1,6,0,1,0,0,1,1,0,1,0,1,1,1
1394508577968745526,285.5,Entire home/apt,10,4,4,2,0,20.54042063925617,78734,House,1,1.1666666666666667,1,18,0,2,0,0,1,1,0,1,0,1,1,1
1511162812042202029,213.4,Entire home/apt,5,2,3,1,0,1.0025108063853487,78705,Apartment/Condo,1,0.75,1,29,0,1,0,0,1,1,0,1,0,1,1,1
743345962515154738,193.67,Entire home/apt,4,2,2,1,0,3.898997684858702,78704,Apartment/Condo,1,4.666666666666667,13,18,0,2,0,0,1,1,0,0,0,0,1,1
15886011,211,Entire home/apt,11,2,5,2,0,1.3071474703325405,78702,Apartment/Condo,1,9.833333333333334,18,87,0,1,0,0,1,1,0,1,0,1,0,1
602308061270088547,308,Entire home/apt,7,3,4,2,0,7.560327916881688,78745,House,1,10.75,1,29,0,2,0,1,1,1,0,1,0,1,1,1
39084799,191,Entire home/apt,4,2,2,1,0,2.7140864388874424,78705,Guesthouse/Guest suite,1,15.25,3,13,0,2,0,0,1,0,0,1,0,1,0,0
2677765,191,Entire home/apt,4,2,2,2,0,2.3432088983450683,78705,Apartment/Condo,1,12.166666666666666,1,21,0,2,0,0,1,1,0,1,0,1,0,1
1201633224490912102,928.5,Entire home/apt,16,5,11,3.5,0,26.283745836409643,78737,House,0,1.75,2,15,0,2,1,1,1,1,0,1,0,1,0,1
1556168229806085725,285,Entire home/apt,4,1,2,1,0,2.8863499862796127,78704,House,1,0.5,1,16,0,1,0,0,1,1,0,1,0,1,1,0
1370018321554516487,852.2700000000001,Entire home/apt,16,4,13,3,0,5.77692007052377,78741,House,1,8.333333333333334,18,33,0,1,1,1,1,1,0,1,0,1,1,1
791327568094914770,304,Entire home/apt,14,5,9,2.5,0,13.92402430194474,Other,House,0,3.4166666666666665,3,11,0,2,0,0,1,1,0,1,0,1,1,1
1691400198948694018,260,Entire home/apt,4,2,2,2,0,5.982220437434989,78721,House,0,1.25,3,3,0,1,0,1,1,1,0,1,0,1,0,1
1532025575803270625,257,Entire home/apt,4,2,2,2,0,5.814131142402317,78704,Apartment/Condo,1,4.5,178,1,0,1,1,0,1,0,0,1,0,0,1,1
1314660677622976394,231.5,Entire home/apt,8,4,4,3,0,16.88952135539108,Other,House,0,4.583333333333333,1,7,0,2,0,0,1,1,0,1,0,1,1,1
1491601567129641721,706,Entire home/apt,16,10,20,8,0,4.586781418873784,78721,House,0,3.75,31,15,0,1,0,0,1,1,0,1,0,1,0,1
1169805593897671986,342.35,Entire home/apt,14,4,7,2,0,16.023410971589193,78753,House,1,2.75,2,40,0,1,0,1,1,1,0,1,0,1,0,1
1285578747503672757,155,Entire home/apt,3,1,2,1,0,2.206793888652741,78705,Apartment/Condo,0,6.916666666666667,25,17,0,1,0,0,1,1,0,1,0,1,0,1
1517768898234708058,627.6700000000001,Entire home/apt,10,4,4,3.5,0,20.194905054299696,78734,House,0,0.16666666666666666,1,7,0,3,0,1,1,1,0,1,0,0,1,1
52460433,116.86,Entire home/apt,4,1,2,1,0,2.7118457389179906,78702,Guesthouse/Guest suite,1,4.083333333333333,1,43,0,1,0,0,1,1,0,0,0,0,0,1
10766260,322.33,Entire home/apt,6,3,3,1.5,0,2.300542238998966,78702,House,1,3.8333333333333335,1,17,0,3,1,0,1,1,0,1,0,1,1,1
766190848765038382,574.6700000000001,Entire home/apt,8,4,7,3.5,0,23.860284057382295,78734,House,1,3.5,1,5,0,2,0,0,1,1,0,1,0,1,1,1
1252345157213401145,718.9399999999999,Entire home/apt,16,6,13,3,0,8.098634643558272,78745,House,1,2.9166666666666665,1,41,0,1,0,1,1,1,1,1,0,1,1,1
827829130900485969,183,Entire home/apt,2,1,1,1.5,0,13.44895741680946,78744,House,0,8.25,2,3,0,1,0,0,1,1,0,1,0,1,0,1
1705366343429609700,422.24,Entire home/apt,6,3,3,2,0,8.982085934567808,78746,House,0,0,1,0,1,4,1,0,1,1,0,1,0,1,0,0
47154632,421,Entire home/apt,8,3,7,2,0,2.1117932030494013,78702,House,1,5.166666666666667,1,26,0,1,0,0,1,1,0,1,0,1,0,1
1567623982739111327,81.25,Private room,2,1,1,1,0,10.303468037343759,78757,House,0,9.333333333333334,1,0,1,1,0,0,1,1,0,1,0,1,0,0
981792304256293913,321,Entire home/apt,11,3,6,2.5,0,2.1164180640559405,78702,House,1,8.833333333333334,38,37,0,1,0,0,1,1,0,1,1,1,1,1
1011520223997371601,289.5,Entire home/apt,4,2,2,1,0,5.696595703903442,78721,House,0,2.5833333333333335,1,8,0,2,0,0,1,1,0,1,1,1,0,1
920462401201038969,245.67,Entire home/apt,5,2,2,2,0,4.838470923891873,78704,House,0,2.9166666666666665,1,6,0,3,0,0,1,1,0,1,0,1,0,1
698565708849336349,319,Entire home/apt,6,2,3,1.5,0,3.981579137648319,78702,House,1,4.666666666666667,2,49,0,1,0,0,1,1,0,1,0,1,1,1
5126932,149,Entire home/apt,4,1,2,1,0,1.9241372944912065,78702,House,1,11.25,2,46,0,1,0,0,1,1,0,0,0,0,0,1
1615340147969667666,276,Entire home/apt,4,2,2,2.5,0,4.365632547641468,78704,House,0,11.083333333333334,1,12,0,1,0,0,1,1,0,1,0,1,1,1
797381123926824262,82.39,Entire home/apt,2,1,1,1,0,8.264644105065127,78757,Apartment/Condo,0,3.9166666666666665,26,17,0,1,0,0,1,1,0,1,0,1,1,1
1453748049405859339,171,Private room,4,1,1,1,0,1.6634639855788846,78705,Apartment/Condo,1,0.9166666666666666,9,17,0,1,0,0,1,1,0,1,0,0,0,1
561423768556878143,259.56,Entire home/apt,7,3,4,2,0,11.698832414848482,Other,House,1,4.333333333333333,3,39,0,1,0,0,1,1,0,1,0,1,0,1
608872767745794202,205.93,Entire home/apt,4,1,2,1,0,2.031239973204237,78701,Apartment/Condo,1,4.5,178,13,0,2,1,0,1,1,1,1,1,1,1,1
937279156922082387,420,Entire home/apt,4,2,2,2,0,3.349081373793135,78751,House,1,12.416666666666666,1,33,0,1,0,0,1,1,0,1,0,1,0,1
1507355834415853621,298,Entire home/apt,10,4,5,3,0,5.947892042107388,78721,House,1,6.833333333333333,10,13,0,2,0,1,1,1,0,1,0,1,0,1
651700670021395366,102.48,Entire home/apt,4,1,2,1,0,3.4371088670628724,78702,Apartment/Condo,0,3.6666666666666665,1,36,0,1,0,0,1,1,0,0,0,1,0,1
1365545394901177897,277,Entire home/apt,3,1,1,1,0,0.950558918005649,78701,Apartment/Condo,1,1.25,1,6,0,2,1,0,1,0,0,1,0,1,0,1
1366187133365221219,151,Entire home/apt,6,2,4,1,0,23.97958016963224,78734,Unique/other,1,1.25,1,52,0,1,1,1,1,1,1,0,0,0,1,0
25627777,394.67,Entire home/apt,4,2,2,2.5,0,2.9939717815204316,78704,House,1,8.25,13,4,0,3,0,0,1,1,0,1,0,1,0,1
989186159580097194,177,Entire home/apt,4,2,2,1,0,9.83964056210796,78745,House,1,8,5,8,0,2,0,0,1,1,0,1,0,1,1,1
1645803130999543624,545,Entire home/apt,8,5,4,3,0,16.178119367355528,78758,House,0,0.25,1,0,1,1,0,1,1,1,0,1,0,1,1,0
9182645,738.5,Entire home/apt,8,2,7,2,0,0.6278300334425411,78701,House,1,12,17,5,0,1,0,0,1,1,0,1,0,0,0,1
1152157033264544156,341,Entire home/apt,5,2,3,2,0,3.382245663997779,78702,House,1,3.3333333333333335,5,41,0,2,1,0,1,1,1,1,0,1,0,1
20890370,712,Entire home/apt,8,4,6,3.5,0,4.503944478730626,78704,House,0,9,15,7,0,2,0,0,1,1,0,1,0,1,1,0
1022606972008086144,345,Entire home/apt,4,1,2,1,0,23.97788885578472,78734,Unique/other,1,2.5,1,37,0,2,0,1,1,1,0,1,0,1,1,1
4874855,465.5,Entire home/apt,4,2,2,2,0,7.9318488898048445,78723,House,1,9.5,1,10,0,2,1,0,1,1,0,1,0,0,1,1
1353163819824458760,575,Entire home/apt,15,5,6,3,0,7.657974504255984,78745,House,1,3.1666666666666665,3,27,0,1,0,0,1,1,0,1,0,1,0,1
1471358225470596745,258,Entire home/apt,6,3,3,2,0,10.717266698728755,78744,House,1,6,2,14,0,1,0,0,1,1,0,1,0,0,1,1
1617623578765927935,709,Entire home/apt,10,4,5,4.5,0,6.656761218906568,78746,House,0,3.9166666666666665,48,4,0,2,0,0,1,1,0,1,0,1,1,1
1682683931328882147,228.5,Private room,8,4,5,2.5,0,11.939532802805749,Other,House,0,0.08333333333333333,1,0,1,2,1,1,1,1,0,1,0,1,0,0
1363932210497288020,150,Entire home/apt,4,1,2,1,0,8.702065761190445,78757,Apartment/Condo,0,1.25,1,22,0,1,0,0,1,1,0,1,0,1,1,1
649267768662583464,1141,Entire home/apt,4,1,1,1,0,1.0882371425349295,78701,Apartment/Condo,0,3.9166666666666665,1,0,0,1,1,0,1,0,0,0,0,0,0,1
883905166738559996,1316,Entire home/apt,15,5,8,3.5,0,19.987636026024312,78734,House,1,4.5,14,18,0,1,0,1,1,1,0,1,0,1,1,1
866883598621248150,110,Private room,2,1,1,1,0,7.982164423610465,78752,Hotel-like,0,3.25,92,1,0,1,1,0,1,1,1,0,0,1,1,1
32362636,2253.8300000000004,Entire home/apt,14,6,7,5.5,0,22.379812726248606,78734,House,0,8.833333333333334,1,2,0,1,1,1,1,1,1,1,0,1,1,1
932560652468320061,325,Entire home/apt,6,3,3,2,0,12.068296779413028,Other,House,1,10.166666666666666,1,3,0,2,1,1,1,1,0,1,0,1,0,1
747320246497696146,325.5,Entire home/apt,6,2,3,2,0,10.254972893757488,78757,Apartment/Condo,0,4.25,2,0,0,2,1,0,1,1,0,0,0,1,1,1
1590739930710763583,414,Entire home/apt,16,6,10,3.5,0,5.10435038218128,78741,House,1,4.833333333333333,4,6,0,2,1,1,1,1,0,1,0,0,1,1
1404344259807591357,292.33,Private room,4,1,2,1,0,0.8111015340881289,78701,Hotel-like,0,3,60,0,1,3,1,0,1,1,1,1,0,0,0,0
634825185868494516,724.75,Entire home/apt,10,4,5,3.5,0,13.901587912792092,78744,House,0,4.5,1,4,0,2,1,0,1,1,1,1,0,1,0,1
1168397951331123789,1883,Entire home/apt,16,6,9,7,0,9.253560456195345,78746,House,0,2,1,0,1,2,1,1,1,1,1,1,1,1,1,1
1370613813407069140,390,Entire home/apt,6,3,3,2,0,2.5686436703687123,78702,House,1,12.083333333333334,3,30,0,1,1,0,1,1,0,1,0,1,1,1
1085124378583909138,1627,Entire home/apt,16,5,10,3.5,0,5.8301816318909285,Other,House,1,8.666666666666666,12,1,0,3,1,1,1,1,0,1,0,1,0,1
1045071957750970572,167.5,Entire home/apt,4,1,1,1,0,5.386611400171655,78704,Apartment/Condo,1,3.6666666666666665,2,20,0,2,1,0,1,1,0,1,0,1,1,1
1605608658911379511,194,Entire home/apt,6,3,3,2,0,7.731299085072262,Other,House,0,0.3333333333333333,1,12,0,1,0,0,1,1,0,1,0,0,1,1
51923216,168.5,Entire home/apt,3,1,2,1,0,6.803678703132315,78723,Guesthouse/Guest suite,0,4.75,1,0,0,2,0,0,1,1,0,0,0,1,1,1
1656164668966676042,895.26,Entire home/apt,14,5,7,4.5,0,3.165391317966364,78702,House,0,0.16666666666666666,1,9,0,2,1,1,1,1,0,1,1,1,1,1
1092873768763484190,509.33,Entire home/apt,10,3,4,3.5,0,3.929169408861763,78704,House,0,3.5833333333333335,1,15,0,3,0,0,1,1,0,1,0,1,1,1
1488813559104459588,302,Entire home/apt,8,4,4,3.5,0,7.414538557402917,78723,House,0,1.5,3,40,0,1,0,0,1,1,0,1,0,1,0,0
714173244690754759,328,Private room,4,1,2,1,0,0.7704450056369456,78701,Hotel-like,0,3.6666666666666665,25,0,0,2,1,1,1,0,1,1,0,1,0,1
729776774841993246,308.5,Entire home/apt,8,4,4,2,0,7.561495180596356,78723,House,1,3.6666666666666665,1,6,0,2,0,0,1,1,0,1,0,1,0,1
4774398,600,Entire home/apt,16,5,15,2,0,6.17818244795805,Other,House,0,11.75,1,2,0,1,0,1,1,1,1,1,0,1,1,0
809364234808124672,152,Entire home/apt,3,1,2,1,0,2.121777717221652,78704,Apartment/Condo,0,0.16666666666666666,15,32,0,1,1,0,1,1,0,1,0,1,0,1
772463919036190764,160,Entire home/apt,3,1,1,1,0,2.920670861330979,78702,Unique/other,1,6.25,2,18,0,1,0,0,1,1,0,0,0,1,1,1
1684240161789589976,248.08,Entire home/apt,6,2,2,2,0,12.742010779381872,Other,Apartment/Condo,0,2.1666666666666665,19,0,1,1,1,0,1,1,0,1,0,1,1,0
17437940,369,Entire home/apt,10,4,8,3,0,1.5876327827958514,78702,House,1,9.083333333333334,7,50,0,2,0,0,1,1,0,1,1,1,0,1
27989668,220.5,Entire home/apt,2,1,1,1,0,2.6582087545634985,78704,Guesthouse/Guest suite,1,13.25,1,11,0,2,0,0,1,1,0,0,0,0,0,0
48933584,435,Entire home/apt,6,2,3,2,0,1.2001759253399567,78701,Apartment/Condo,0,9.833333333333334,28,208,0,1,1,0,1,0,1,1,1,1,1,1
866868988058877766,374.4,Private room,12,3,6,3,0,7.928942318938001,78752,Hotel-like,0,3.25,92,0,1,1,1,0,1,1,1,0,0,1,1,1
681608185472387734,201,Entire home/apt,4,1,2,1,0,1.6130436936182249,78703,Apartment/Condo,1,4.333333333333333,28,0,1,2,1,0,1,0,1,1,0,1,0,1
661786173786139509,380.67,Entire home/apt,2,2,1,1.5,0,2.2719086780822937,78703,House,0,3.1666666666666665,1,1,0,3,0,0,1,1,0,1,0,0,0,1
1614585860753139805,223,Entire home/apt,4,2,2,0,0,1.28401613581287,78701,Apartment/Condo,0,2.0833333333333335,42,0,1,1,1,0,1,0,1,1,0,0,1,1
1265306665193720579,262.5,Entire home/apt,4,2,2,2,0,7.484028124091389,78745,Apartment/Condo,0,4.833333333333333,3,7,0,2,1,0,1,1,1,1,0,0,1,1
1613270199088911395,297,Entire home/apt,4,2,2,1,0,6.164103969674463,78745,House,1,3.75,2,4,0,1,1,0,1,1,0,0,0,0,1,0
1428582,577,Entire home/apt,16,5,13,4.5,0,1.3083946351838611,78702,House,1,14.5,13,12,0,1,1,0,1,1,0,1,0,1,1,1
19473894,163,Entire home/apt,2,1,1,1,0,5.365628893600653,78704,Unique/other,0,10.916666666666666,1,3,0,2,0,0,1,1,0,1,0,0,0,0
1706770734383883482,221,Entire home/apt,8,4,4,1,0,2.8061823910690293,78722,House,0,0.5833333333333334,2,1,0,2,0,1,1,1,0,1,0,1,1,1
51635728,274,Entire home/apt,5,2,3,2.5,0,12.105777156427552,78758,Guesthouse/Guest suite,0,4.583333333333333,2,2,0,2,0,0,1,1,0,1,0,1,1,1
1547238947086404247,192,Entire home/apt,6,3,4,1.5,0,15.057351361050404,Other,House,1,6.833333333333333,14,7,0,2,0,0,1,1,0,1,0,1,1,1
1675161847844042010,412,Private room,4,1,2,1,0,0.7600903664273493,78701,House,0,0.5,3,0,1,1,1,0,1,1,1,1,0,0,0,0
1101561247311059405,235.67,Entire home/apt,5,3,4,2.5,0,7.142652009257687,78757,Guesthouse/Guest suite,1,2.25,1,17,0,2,0,0,1,1,0,1,0,1,0,1
1629834298825188521,342.35,Entire home/apt,6,3,4,2,0,18.970731424131344,Other,House,0,9.583333333333334,1,11,0,1,0,0,1,1,0,1,1,1,1,1
793686631847555875,257,Entire home/apt,2,1,1,2,0,6.995409848789017,78723,House,1,3.4166666666666665,1,21,0,1,0,1,1,1,1,1,0,1,0,1
1197298997547498118,384.33,Entire home/apt,5,3,2,2,0,11.264295806139442,78745,House,1,1.9166666666666665,1,10,0,1,1,0,1,1,0,1,0,1,0,1
1084062965551216317,168.5,Entire home/apt,3,1,1,1,0,1.9867308252628226,78702,House,1,2.3333333333333335,3,36,0,2,0,0,1,1,0,0,0,1,0,1
1108692582661534771,204,Entire home/apt,3,1,1,1,0,2.5567665937381765,78705,Guesthouse/Guest suite,1,7.666666666666667,1,32,0,1,0,0,1,1,0,1,0,0,1,1
1461065198470616027,926,Entire home/apt,16,6,22,8,0,2.944281417636835,78702,House,1,0.9166666666666666,1,17,0,1,0,0,1,1,0,0,0,1,1,1
738360534302471359,205.67,Entire home/apt,8,4,4,2,0,11.376213473760018,Other,House,1,6,1,13,0,3,0,0,1,1,0,1,0,0,1,0
1660483162210054897,158.07,Entire home/apt,4,2,2,2,0,8.366621140607506,78724,Apartment/Condo,0,7,67,0,1,2,0,0,1,0,0,1,0,1,1,0
990073134905344925,143,Entire home/apt,6,2,3,2,0,4.321543098288505,78741,House,1,2.75,1,34,0,1,0,0,1,1,0,1,0,1,0,1
1163210146138136868,535,Entire home/apt,7,3,4,2.5,0,3.563867469458482,78704,House,1,12.083333333333334,23,26,0,1,0,0,1,1,0,1,0,1,0,1
772819445591594618,70,Private room,2,1,1,1,1,4.404096750084906,78741,House,0,3.6666666666666665,4,34,0,1,0,0,1,1,0,0,0,1,0,1
586480243441939858,268.5,Entire home/apt,6,3,3,2,0,13.108448834727453,78758,House,1,6.833333333333333,2,9,0,2,0,0,1,1,0,1,0,1,0,1
1557277376686975077,82,Hotel/shared room,4,1,2,1,0,7.075412316498963,78744,Hotel-like,0,1,4,19,0,1,1,0,1,1,1,0,0,1,0,1
1353531321616290505,236.5,Entire home/apt,6,2,3,1,0,23.978778637587286,78734,Unique/other,1,3.9166666666666665,3,29,0,2,1,1,1,1,1,1,0,1,0,1
782612202115595371,221.5,Entire home/apt,4,1,2,1,0,1.9753024292964894,78701,Apartment/Condo,1,4,87,30,0,2,1,0,1,0,1,1,1,1,0,0
881285171992499319,559.3299999999999,Entire home/apt,6,3,7,2,0,3.833856898505796,78704,House,0,3.0833333333333335,1,1,0,3,0,0,1,1,0,1,0,1,1,0
1654879395131572456,278,Entire home/apt,4,2,2,2,0,16.134410422687232,Other,Apartment/Condo,0,0.16666666666666666,1,5,0,1,1,0,1,1,1,1,0,0,1,1
1625771304098475696,760,Entire home/apt,16,11,21,6,0,4.16730340270254,78702,House,1,4.083333333333333,12,3,0,1,1,1,1,1,0,1,1,1,0,1
23375683,485,Entire home/apt,4,2,2,2,0,2.387736619914497,78704,Guesthouse/Guest suite,0,9.416666666666666,1,4,0,2,0,0,1,1,0,1,0,1,0,1
955016309930550005,282.5,Entire home/apt,12,3,7,2.5,0,1.2233370679958318,78702,House,0,4.25,37,16,0,2,0,0,1,1,0,1,0,1,0,1
1167374736751012186,366,Entire home/apt,3,1,1,1,0,1.0541858880107573,78702,Apartment/Condo,1,2.3333333333333335,2,2,0,1,0,0,1,0,1,1,0,0,0,0
1460998451899246771,113,Private room,4,1,1,1,0,1.6634639855788846,78705,Apartment/Condo,1,0.9166666666666666,9,21,0,1,0,0,1,1,0,1,0,0,0,0
14927066,244.5,Entire home/apt,6,2,4,1,0,3.8269436699767287,78751,House,1,9.75,1,20,0,2,0,0,1,1,0,1,0,1,0,1
1049548733126309669,176,Entire home/apt,2,1,1,1,0,2.5236355062269933,78702,House,1,6.166666666666667,16,20,0,1,0,0,1,1,0,0,0,0,1,1
1472506905125008801,189,Entire home/apt,4,1,1,1,0,11.161507226819126,78757,Apartment/Condo,1,2.9166666666666665,3,15,0,2,1,0,1,1,1,1,1,1,0,1
46365249,211.2,Entire home/apt,8,2,3,2,0,6.0182713268156975,78704,House,0,5.75,9,18,0,1,0,0,1,1,0,1,1,1,1,1
1615264602271764788,1021.3299999999999,Entire home/apt,15,5,12,2,0,11.963507090254193,78758,House,1,8.5,5,9,0,3,1,0,1,1,0,1,0,0,0,1
1285655771219927165,322.39,Private room,4,1,2,1,0,0.8493462845703303,78701,Hotel-like,0,6.75,30,0,1,2,1,0,1,0,1,1,0,1,0,1
1031604486004704917,135.5,Entire home/apt,2,1,1,1,0,14.349792539186527,Other,Unique/other,0,14.75,1,5,0,2,0,0,1,1,0,0,0,1,0,0
1450839361687498218,588.6700000000001,Entire home/apt,6,3,4,2,0,12.157675408704032,Other,House,0,3.1666666666666665,1,1,0,3,0,0,1,1,0,1,0,0,1,0
48058950,192,Entire home/apt,10,3,6,2,0,10.1388027731117,78745,House,1,5.333333333333333,3,40,0,1,0,0,1,1,0,1,0,1,1,1
1574847108120867197,2491.54,Entire home/apt,16,12,15,7.5,0,3.1326098302958094,78704,House,1,4.5,178,0,1,2,1,1,1,1,0,1,0,1,1,1
1387063431944649327,342,Entire home/apt,6,3,3,2,0,5.000037777395258,78721,House,1,1.1666666666666667,1,8,0,1,0,0,1,1,0,1,0,0,0,0
